Nose And Shoulder Angle,Eye Angle,Label
85.038295166,58.010868293,0
85.768265058,57.717138386,0
86.210820752,55.908783367,0
86.888846381,55.346027174,0
87.680773757,54.969485012,0
88.011092614,53.621777209,0
88.334299924,53.662251912,0
88.105932759,52.849782476,0
88.138956171,52.968600509,0
87.41280241,54.969826812,0
87.811210604,54.426398634,0
89.181349651,54.33341634,0
89.253736939,55.181070965,0
89.30712678,55.622680987,0
89.853898058,54.572202149,0
89.46081799,54.14655479,0
89.616946602,50.340657577,0
89.919575945,50.101855305,0
89.691567933,51.6732983,0
90.079918642,51.533940013,0
91.16632305,51.809362924,0
91.827458492,52.56584418,0
92.012948106,52.562766785,0
92.53744988,52.964978701,0
92.664302613,53.649852548,0
93.770188369,53.035471391,0
94.164436376,52.04624851,0
94.25055146,51.647460912,0
93.940917493,52.474591655,0
93.958236869,52.385247214,0
89.833603515,55.079225576,0
89.77153568,54.886030983,0
89.810808419,54.863823286,0
89.870121641,54.838381797,0
89.797403878,55.143630332,0
89.825283987,55.469991728,0
90.13875869,54.617652886,0
90.58192122,55.229706308,0
90.636880993,55.250261341,0
90.497693496,56.974496493,0
90.143840076,58.978383844,0
89.306101135,61.753384002,0
88.44373109,62.67311027,0
86.20160769,65.721835165,0
84.924458409,66.075700475,0
84.990825143,66.375323983,0
84.854299632,65.799380736,0
83.615466106,60.613967925,0
83.189075024,59.089021981,0
84.842473171,57.366509905,0
85.258434405,57.254036768,0
84.740532053,61.08313069,0
84.29646598,62.617254979,0
83.306504217,63.702154039,0
81.345594965,65.505194552,0
68.025294448,89.312087646,0
63.355203609,102.0629719,0
61.623358274,107.03416552,0
61.066715166,108.70740045,0
61.281624013,106.92040826,0
61.248597188,107.76287388,0
60.847540784,108.71452392,0
60.128663496,110.10557137,0
59.871887698,110.98881244,0
59.583389994,110.48510457,0
59.125871829,112.34060818,0
59.049163268,112.49008631,0
59.094303449,112.0906401,0
59.277148557,111.16704196,0
59.415760296,110.3390758,0
59.469675303,109.94971178,0
59.490683835,109.77608371,0
59.539135057,109.55577284,0
59.539146864,109.58427219,0
59.620579404,109.50582756,0
59.621850149,109.61542659,0
59.95016642,108.27941598,0
60.141937923,107.25429867,0
60.191369807,106.89244148,0
60.258316093,106.82417153,0
60.282341231,106.56213809,0
60.329505713,106.40970836,0
60.292880694,106.51882091,0
60.301435756,106.21618535,0
60.300488258,106.19903972,0
60.234092221,106.55079115,0
59.843032901,108.41686467,0
59.713840465,108.52669037,0
59.750245811,108.51496326,0
59.567753829,110.10422847,0
59.776205353,108.94633775,0
