Eye Ratio,Nose And Shoulder Angle,Y Angle,X Angle,Eye Angle,Label
0.90102146525,77.679072569,99.874514155,174.91495159,75.708636257,1
0.89748438937,76.694071687,99.87982178,174.8577686,75.509417914,1
0.87931814559,75.363015835,99.900720872,174.75613033,76.02951225,1
0.8599534799,75.16931108,100.02794666,174.69525964,75.509640935,1
0.84987366132,74.804907468,100.20789892,174.66018763,75.816175667,1
0.83778057446,74.832707388,100.31279861,174.52820509,75.949805435,1
0.82731699704,74.909131311,100.65189263,174.30178702,75.494079238,1
0.82588249924,75.185850741,100.65290938,174.17876672,75.151937409,1
0.82348758134,75.288671622,100.70283238,173.97789191,75.012998556,1
0.82423692685,75.431433578,100.9162881,174.1083475,74.56343973,1
0.82515956507,75.815478659,100.96084611,174.45936095,74.59073619,1
0.8215707357,77.361547648,100.82803558,174.86816686,74.183446109,1
0.82204746768,78.476492037,100.69569216,175.15998384,73.854776047,1
0.82756589319,79.306581867,101.05086798,175.23781635,72.317495916,1
0.83192822816,80.019854224,101.36835993,175.30790744,71.147208533,1
0.83893837754,80.02833183,101.35695846,175.39056473,71.444482418,1
0.84429519842,80.043225003,101.34411669,175.45844457,71.589097273,1
0.88865004889,84.881650502,99.956233028,175.64368702,67.622769834,1
0.89763438568,85.139688296,100.05351556,175.59163311,67.70164416,1
0.90356396162,85.268847773,100.10997419,175.53258023,67.811163183,1
0.91765398609,86.270325554,99.963447476,175.54145099,67.039430985,1
0.92728155641,86.993554918,99.808045777,175.56736999,66.573118658,1
0.93836777625,87.285240825,99.287396915,175.72308985,67.301434942,1
0.94643908514,87.501649092,98.877621597,175.84607328,67.876129709,1
0.94907459143,87.218879166,98.727285124,175.80381377,68.0902678,1
0.9509453271,87.015945065,98.600372196,175.79496673,68.227687191,1
0.92025082454,87.085412772,98.619876708,175.73319471,68.913304323,1
0.90040209918,87.326220905,98.701894693,175.67957431,69.172623285,1
0.89946744461,88.436923084,99.189421116,175.6829416,68.123723023,1
0.89953696636,89.184379345,99.616559175,175.68404325,67.379658906,1
0.87230952987,88.707787216,101.66078289,175.56284949,67.220328985,1
0.86150828701,88.440678005,102.7782021,175.43684546,67.124070656,1
0.8676354745,88.360515058,102.76847603,175.39348139,67.728448988,1
0.86905058834,88.35935868,102.72417414,175.39546694,67.749860809,1
0.88868097512,89.392025602,102.0445902,175.44763855,67.425061443,1
0.88029678434,91.40884288,101.76410681,175.45645375,66.668792281,1
0.89313219999,91.883046156,101.28925878,175.54143172,66.36052602,1
0.90388996839,92.061978042,100.55652727,175.73467928,66.400060101,1
0.90877923084,92.101595541,100.00417443,175.89320083,66.509768457,1
0.91133935208,92.361203567,99.340446017,176.05798076,66.76720416,1
0.91449590338,92.367648465,98.910582575,176.19284152,67.060742878,1
0.91604114172,92.944507144,98.711834749,176.18875649,67.745158068,1
0.91780630928,93.26692399,98.521872041,176.1991642,68.145101375,1
0.91453258704,93.270678682,98.476930431,176.23242227,68.244280042,1
0.91309841931,93.285161014,98.443294324,176.25738286,68.279014999,1
0.91164469132,92.777545549,98.613639891,176.31575548,68.911478604,1
0.9105110399,92.428687104,98.717903425,176.3584413,69.318493639,1
0.90388925057,92.499280067,99.518172683,176.32458758,68.534564841,1
0.90422784177,92.554585439,99.81989365,176.3184458,68.117477373,1
0.90289500704,92.38379276,99.895446117,176.40982293,68.191752963,1
0.90268264769,92.251874426,99.925926839,176.49310681,68.231114947,1
0.90267163863,92.809413376,100.11939418,176.57318548,67.846136008,1
0.91061895473,92.540574538,100.17714968,176.36274456,67.95015583,1
0.92144997179,92.297833837,100.1589149,176.22638837,68.033114134,1
0.91918128717,92.269099494,100.3512558,176.19538591,67.878456052,1
0.92170644379,92.243078738,100.23038433,176.14939492,67.75736787,1
0.92837167762,91.863479086,99.534604769,176.13359521,68.39757297,1
0.9316567201,91.570258895,99.137463609,176.12148438,68.79962566,1
0.93336671915,91.583298139,99.081581554,176.10983076,68.86752014,1
0.93544168278,91.643551067,99.054773612,176.09906709,68.93937124,1
0.93952385613,92.362484127,99.011439165,176.2522405,68.268803808,1
0.94219792336,92.882539214,98.985393882,176.35699921,67.80249057,1
0.94611183476,93.410801446,99.130120701,176.36619979,67.206158748,1
0.95008089645,93.801778634,99.20030169,176.38336569,66.843387111,1
0.95474691297,94.355994583,99.195450002,176.43081922,67.33926616,1
0.95796594623,94.665608834,99.138566439,176.45956601,67.734940223,1
0.96373334812,94.947253448,98.886817807,176.63976569,67.928042974,1
0.96794171398,95.155150996,98.702199113,176.78177979,68.04232006,1
0.96671739206,95.886942719,98.764061834,176.83622256,67.599444318,1
0.96591120571,96.343711991,98.768658397,176.89444611,67.276022421,1
0.95966686916,96.165183798,98.627348925,176.69330204,68.251498483,1
0.96288924823,95.049024954,98.212388398,176.93610699,69.716495671,1
0.96776971452,95.302532363,98.220998691,176.83771528,69.781180446,1
0.96962097721,96.304275071,98.350565427,176.68036486,69.291407213,1
0.97119506658,97.128599586,98.47109216,176.55013881,68.840652995,1
0.97401267622,100.14855697,98.36811907,176.58450665,66.876253585,1
0.97461470584,101.78585946,98.23738893,176.61813275,66.045115847,1
0.98109313812,102.27915159,97.894869224,176.63280177,65.775926634,1
0.97932788291,102.26681927,97.732377269,176.67638049,65.862640878,1
0.98385703554,102.52350326,97.466345574,176.71245191,65.680174793,1
0.98737632796,102.91246634,97.267449716,176.72196359,65.341724878,1
0.98136090564,103.7070745,97.254948562,176.73599651,64.924237814,1
0.98159524305,104.32601065,97.274884684,176.72806614,64.409799602,1
0.98589925125,104.49744426,97.394616011,176.57862552,64.654290571,1
0.98221047778,105.22807997,97.764378234,176.34298732,64.580133625,1
0.97486080698,106.16015299,98.463601835,176.23663475,63.813295855,1
0.97586118485,106.20327939,98.66021153,176.0855595,63.713095961,1
0.97395830335,106.11630968,98.950993412,175.91153862,63.742206127,1
0.97761742088,106.03744843,99.36304722,175.96780281,64.09810634,1
0.96281409902,105.95250343,100.35155232,175.94974943,64.033808157,1
0.95275309381,105.87406448,100.8713327,175.89881955,63.896931434,1
0.95523182964,105.39027381,100.75893978,175.865444,63.997612691,1
0.95122787659,105.13219802,100.69353355,175.91170083,64.04699341,1
0.94464050299,105.13358852,100.65539846,175.90175467,64.1235681,1
0.94212839324,105.41499563,100.48961179,176.15263151,64.136955656,1
0.93430880589,105.8109975,100.48280184,176.23387751,64.042584715,1
0.93445857809,105.83205337,100.46707292,176.23513663,64.055179278,1
0.93401951893,105.83636335,100.39275786,176.2689671,64.329446623,1
0.93538171374,105.68226075,100.30766218,176.32726102,64.479633461,1
0.9384727934,105.36185667,99.927022194,176.39192678,64.863761201,1
0.94544814422,105.19660272,99.432324134,176.45411485,64.849350583,1
0.96673840038,104.97377742,98.412563737,176.56359997,64.954249707,1
0.96959332048,104.55431805,98.0769933,176.56959409,65.256186382,1
0.97272757926,104.5361751,98.051982661,176.58190231,65.141626117,1
0.97651837545,104.52844483,97.903210967,176.66772283,65.158910107,1
0.97896993487,104.55660123,97.85881202,176.71542457,65.340843509,1
0.98036863708,104.39676844,97.510744634,176.86378775,65.871133703,1
0.98565484431,104.43209403,97.446369222,176.88292915,66.051378491,1
0.98888258319,103.76108849,97.181488297,176.89485677,66.376015714,1
0.98243684856,102.82639228,96.684442587,176.98608617,67.108135077,1
0.98394727862,101.50173736,95.265356521,177.08933223,67.834752517,1
1.0367628385,101.65989132,92.041753465,177.14167561,67.526091243,1
1.0630409021,100.3719813,89.958577189,177.23199049,67.901718101,1
1.106963545,97.669279883,87.864704113,177.49957145,70.171519383,1
1.1216799217,97.616108978,86.651372759,177.62559457,69.29624624,1
1.1614539754,97.043969828,84.055658989,177.78298353,68.135495937,1
1.1886715836,95.918928904,81.623472446,178.1392047,67.228564419,1
1.2375333734,95.473651441,78.638196504,178.55375201,65.309303151,1
1.2740172753,95.038567506,75.953350602,178.91371226,63.131588235,1
1.2541807022,95.955578315,73.953426701,179.09657697,60.165324418,1
1.22839805,98.390568706,71.826504511,179.24975278,55.994043579,1
1.2283757839,98.642149703,71.052467761,179.47213484,55.214998477,1
1.2404566517,97.616207302,69.677520929,179.57900431,54.000958728,1
1.2283906539,97.87402066,70.460386764,179.63902832,54.421911367,1
1.2194388936,98.017391836,70.691037926,179.66304487,54.468781498,1
1.2136383363,97.612226868,70.546922694,179.71201575,54.618618471,1
1.2154104576,97.251724367,69.373555016,179.81334642,52.186581877,1
1.2142313682,96.580081956,69.998655835,179.81690284,52.773755673,1
1.2156138803,96.411118575,69.729043564,179.81611727,52.205811537,1
1.2117318702,96.477498108,69.766736415,179.83851012,52.3324746,1
1.2142154484,96.325031101,68.931423524,179.92138547,51.277209953,1
1.2081518343,96.681030935,68.911311803,179.99776581,51.25100022,1
1.207648286,96.523604288,69.098147349,-179.98760008,51.446363921,1
1.2108947829,96.779572067,69.021159255,179.98582246,51.430664135,1
1.2113009105,96.870163852,69.145147896,179.94171905,51.557035247,1
1.2150931641,97.198326286,69.459748791,179.98265014,52.622260689,1
1.2022951705,98.809576344,68.985455313,-179.94568803,52.727710524,1
1.2078979073,99.064950139,68.911447545,-179.92287594,53.029403423,1
1.1974851633,100.35971167,68.485502265,-179.8107808,52.914219003,1
1.1992401914,100.52919652,68.439979982,-179.77699239,52.954989276,1
1.1984433549,101.57412277,68.376069067,-179.78503075,53.658629262,1
1.1847959175,102.78766915,68.463102754,-179.83192785,53.586070523,1
1.179006769,103.12082118,69.603270701,-179.80272205,55.154720547,1
1.170095912,103.30617582,70.808342591,-179.65465421,56.25084826,1
1.173080234,102.41210659,71.75712353,-179.63018813,57.868265367,1
1.162841716,102.6228031,72.056449617,-179.5103259,57.948356137,1
1.1560479708,103.22243126,72.046786709,-179.41498454,57.600675363,1
1.1379452927,103.59723452,73.691700968,-179.43375412,58.395051948,1
1.0590993965,104.08704733,80.282749139,179.93350337,61.663381091,1
1.0514380169,104.33582453,81.260667032,179.86236199,62.383308243,1
1.0417612935,106.85841039,82.695355148,179.70247735,61.357487804,1
1.0068762255,107.08809389,85.290566316,179.4481077,61.960183339,1
0.9622161757,108.25987178,89.784769774,179.05355771,62.38845991,1
0.9697978348,112.94330294,89.795532136,178.9643869,59.884991003,1
0.96699376073,114.63355194,91.294256909,178.86857382,60.275412767,1
0.95032927175,119.34484373,94.065796866,178.25819331,58.976719347,1
0.93055984434,119.69925804,98.700528489,177.82816388,59.080198619,1
0.93135430912,120.22470435,100.88758045,177.54884121,59.386317804,1
0.93078481626,128.36132739,107.00313389,177.40105484,55.398659157,1
0.9378549988,137.7161458,116.99948014,177.19246982,53.186694535,1
0.903889393,134.92208897,122.65798717,176.94055776,53.838057519,1
0.91026846996,137.41394326,123.48076614,176.89029551,52.311997534,1
0.8795962631,136.20600968,129.40482556,176.79596236,50.299927561,1
0.90738525469,142.95043937,132.96568982,176.74036355,49.888790377,1
0.91660456372,149.65238718,137.8147301,176.7712504,47.144248077,1
0.92209310912,152.48167726,140.78322212,176.66016063,46.785766056,1
0.91817539758,151.46816052,138.91009578,176.83022864,46.94610684,1
0.91528984994,150.3726305,138.57641407,176.94525676,47.454581793,1
0.90087368613,148.89634825,136.85676152,177.44169469,46.900328072,1
0.89961772575,152.89729473,138.05800922,177.54766734,46.190558949,1
0.88466698982,154.0103347,138.94665684,177.60896699,45.74538912,1
0.88978398396,153.63441858,131.15934965,177.74515817,42.768199848,1
0.89064718406,160.03584081,133.30551332,177.92803341,42.67389405,1
0.89998211185,158.38124541,119.79597751,177.86667721,42.930251068,1
0.90611026942,158.44436655,115.62624293,177.78802828,43.70913007,1
0.92082253197,165.33966445,125.61107762,177.51236001,44.31025799,1
0.92122248653,163.69796375,118.9923332,177.09549547,44.940602955,1
0.96196916185,169.63954052,130.32829232,176.82298551,45.562496649,1
0.96048920452,169.9576486,126.18801274,176.63883461,46.162066388,1
0.9394836108,164.73142,114.36464144,176.51632977,46.052750373,1
0.93992847568,164.17047948,112.80723456,176.43941993,46.020104395,1
0.94380813016,160.70778088,105.52961072,176.37042549,46.515713226,1
0.95156180605,163.29255457,108.2848642,176.35182294,46.69070718,1
0.9548086602,160.74172664,106.8166825,175.9542969,46.926140462,1
1.0171789784,169.03056913,118.965248,175.47820606,49.00582422,1
1.017821548,168.89644873,119.88486547,175.14261421,50.001216604,1
1.0226793898,174.43961331,138.26761563,174.45514031,51.055696907,1
0.98733800476,178.04115184,-170.39084835,174.13830962,51.048671437,1
1.0195149055,176.33417011,-159.08715769,173.78163332,51.152984461,1
1.0269715236,171.10666154,-134.64131757,173.7853685,50.642262018,1
1.0246628447,165.45145296,-121.84705266,173.44756481,50.739435803,1
1.0091612698,164.61953408,-121.34366034,173.76296395,51.641354453,1
0.96340076182,157.55262611,-113.23603738,174.33843901,52.430470328,1
0.9284051745,153.8797328,-113.14089712,175.02924665,54.121291527,1
0.93288778699,150.49800367,-113.47731092,174.6960435,52.08052006,1
0.9128378049,151.27268138,-113.98334136,175.09967464,52.900430619,1
0.92955972704,147.41987636,-110.24452707,176.23577294,52.124377371,1
0.92829076529,140.55099246,-106.88289215,176.29274058,52.11285987,1
0.93766560547,138.76149453,-107.13531393,176.10873176,52.580965974,1
0.96944525077,131.41944583,-105.44934899,176.34230592,53.438705125,1
0.94297504014,122.30166726,-100.98926764,177.17577294,53.442004055,1
0.93782912982,122.56872622,-99.886180547,177.21795261,54.196120586,1
0.93730941606,125.49707803,-98.897076215,177.9261178,54.14530749,1
0.92302621656,119.24074258,-96.590740566,177.85735058,52.784977385,1
0.93429711904,120.63292337,-97.938119453,177.18695708,52.672279232,1
0.9369243393,120.67007577,-98.885162809,177.07802697,52.424811373,1
0.93810767525,121.82886531,-97.151078459,176.75850326,50.931532396,1
0.93103692983,120.31877202,-97.404218738,176.03051019,52.398087962,1
0.92888646928,118.15366591,-93.876454023,175.96570605,51.72366985,1
0.93769264307,119.05963572,-92.736211135,176.00152897,52.667580449,1
0.94214237662,120.25410326,-92.989471448,176.05731496,53.174953951,1
0.93779622543,119.89082136,-94.915180679,175.50676154,52.873737831,1
0.93765434682,119.02724289,-95.708825764,174.82978959,52.881995957,1
0.94552069155,116.43254511,-100.73959627,173.46240466,51.513660017,1
0.95982114813,115.59196751,-101.14248791,173.4114211,52.09517753,1
0.95744393786,113.82305524,-104.97830824,172.8145748,51.402093748,1
0.96897201289,114.00740739,-104.94649393,172.78223437,52.823981748,1
0.97088627463,113.48077269,-104.55210309,173.02951416,52.777550584,1
0.97425685451,113.456415,-104.36029151,172.69175344,52.569342042,1
0.97991340544,114.31574772,-104.23096728,173.22239385,53.164837882,1
0.9832088139,114.97576236,-103.81018507,173.50018663,53.022259973,1
0.97295312542,114.49787907,-109.09505415,173.57993158,53.501793591,1
0.97903560527,115.81979805,-108.36044827,173.53829229,53.518008217,1
0.98034541805,118.47148398,-108.50489029,173.59675092,53.60458538,1
0.99008051222,120.18202865,-107.89043108,174.71425361,53.432964239,1
0.99561829011,121.69232538,-108.18448803,175.42360111,52.859514779,1
1.0168956019,124.47149299,-108.13436109,175.79468948,52.011319353,1
1.043500756,128.30370547,-110.16658185,175.77090204,52.456480659,1
1.0121746761,141.71606763,-108.42054435,175.78185257,55.112767867,1
0.95126706944,175.83521179,-157.89923562,176.22645113,56.397851305,1
0.9680351684,172.58971315,127.13014687,176.11677865,59.046507808,1
0.99180015219,157.71406606,97.313479625,176.65148918,61.616157536,1
0.9482213874,156.86749988,97.958458333,177.32239413,60.025693899,1
0.940956737,147.74894108,93.870627876,177.25538161,63.321618069,1
0.93622645054,145.95788754,92.776612848,178.11511667,60.943679604,1
0.92900438312,146.5154361,92.876516145,178.61626621,61.749494568,1
0.9185290496,143.24842326,93.96146028,178.17660232,60.938619547,1
0.91887512797,135.25302636,94.867369127,178.15954131,63.706516063,1
0.95376821121,130.17757074,94.403860097,178.13155396,64.41794547,1
0.97318587496,127.06894194,94.838865363,178.27357967,65.585223755,1
0.98711193478,122.93253889,95.063204793,178.83878969,65.952367456,1
0.97349724107,123.94466969,98.13582098,178.81315199,65.770966203,1
0.94149788683,125.28924353,99.139627529,179.0748043,65.75937138,1
0.93110980604,125.8402929,101.79407413,178.15306706,66.217321007,1
0.93078760865,121.78663568,101.06136417,178.04735389,67.311030083,1
0.92803294717,119.15916084,101.31252245,178.07962032,68.331041801,1
0.92716846397,119.04347941,101.72822066,178.06222295,68.187485819,1
0.94540473944,117.20787321,101.9483109,178.0547498,68.55112394,1
0.92518614953,116.42160717,101.50936243,178.60364891,68.389184885,1
0.92511372967,116.40937445,101.46726242,178.84114913,69.020365413,1
0.91998080968,117.12841109,101.61545369,178.82424757,68.900225242,1
0.93390233655,120.29045506,100.7234685,178.94265021,66.279869959,1
0.95256486984,124.07688545,99.061782539,179.2043132,63.450563192,1
0.9319487679,129.46816662,99.850749812,179.32798273,62.260299319,1
0.90068056288,129.97959989,100.09903774,178.73645735,62.73560376,1
0.89547983762,132.16509893,98.370497835,179.17853951,61.765243316,1
0.90486383229,134.98882219,97.788485625,178.65506562,61.964187493,1
0.89617338308,138.34966863,96.377225205,178.7266535,62.697444187,1
0.9301355207,139.96117522,95.985161055,178.20752636,64.3689791,1
0.93640119073,144.21920927,96.453183822,177.97925778,62.104581934,1
0.95268324312,144.92377638,94.852480554,178.12789404,61.8768542,1
1.0209720176,148.72124099,92.464914908,178.31477597,61.675431628,1
1.0214741113,148.27586212,90.951967969,178.21238364,62.488571804,1
1.0166564964,147.52319525,89.300207744,178.17210206,63.685019768,1
1.024354364,147.94583256,86.144767739,178.33679924,63.045502201,1
1.0341400379,150.44244569,86.236407313,178.06403601,62.054800612,1
1.0257865742,149.82568224,87.473056922,177.76970887,62.00125645,1
1.0362303908,151.32863456,88.365868128,177.34072333,62.14751554,1
1.0356284067,151.93387591,88.76707408,177.17330302,61.885685515,1
1.0415326612,151.61319925,89.037449946,176.74648316,62.285743834,1
1.0444514161,151.95284733,91.339461731,176.37776174,63.100223857,1
1.0557731241,154.70372792,93.839505816,176.03618423,63.952924756,1
1.035965369,156.54239582,92.847018693,176.25665311,62.849860855,1
1.0268979597,155.815829,91.243868046,176.59081963,63.404408101,1
1.0296238424,156.78081315,88.960472223,176.63799137,63.488629551,1
1.0282654402,159.49549789,88.84114544,176.53648697,62.207511844,1
1.0225058974,161.26042081,88.337708283,176.48321989,60.828424337,1
1.029482637,162.75392304,84.330068655,176.44445868,59.716252321,1
1.039615518,162.42639584,81.462639012,176.41320356,60.03214974,1
1.0379178446,162.26317218,81.246519522,176.25372595,59.979802414,1
1.0305287942,163.90160123,86.155087922,176.10573818,59.151093786,1
1.0233284888,164.67107196,90.122025507,175.93240684,58.671006258,1
1.0256651988,164.55691535,91.664360395,175.89450077,59.054843998,1
1.0262219631,164.1989267,92.668473425,175.80189421,59.167256908,1
1.0254498619,164.54434527,93.099001985,175.81220032,59.008308979,1
1.0236860927,164.37046452,93.857312925,175.77367365,59.085086357,1
1.0218496534,164.58694201,95.044503981,175.87219151,58.972859049,1
1.0188692712,164.63154046,96.250367765,175.84296124,59.065097597,1
1.0189669148,164.50368896,95.950202439,175.92930108,59.09322558,1
1.0202115948,164.85822168,96.502569394,175.8609015,58.984598431,1
1.0212272418,164.79613539,96.593059736,175.82743966,58.981477506,1
1.020759006,164.71699336,96.66389005,175.78091462,58.88446342,1
1.0145813145,162.8376457,93.767430799,175.86047141,59.387168464,1
1.0119402854,163.10066785,93.118851733,176.04259066,59.294399162,1
1.010623503,163.10977628,93.05663585,176.04887063,59.238039433,1
1.0125124045,163.22125559,91.579167485,175.98696453,59.308238691,1
1.0087041878,162.95360984,90.989351108,175.98993652,59.160991653,1
1.00830129,162.78618086,90.558933617,175.97472689,59.199847336,1
1.009442361,162.90790149,90.15885957,176.02026799,59.149350363,1
1.0114389906,163.13855739,90.480185303,176.04489064,59.108452303,1
1.0129786171,164.02066409,91.119019237,176.1060312,58.742470142,1
1.011969672,163.89097736,91.144300178,176.13033821,58.696674639,1
1.0113913517,164.03894409,92.032031481,176.11654279,58.692038351,1
1.0093788193,163.54532103,92.937830722,175.94182608,58.775053683,1
1.0156397117,163.61118234,94.296083613,175.50524297,58.902153817,1
1.0122579135,163.38371313,95.370441477,175.35881521,58.909977017,1
1.0108774913,163.40658774,96.175650036,175.33980303,58.945265008,1
1.0106980864,163.31676194,96.418022359,175.34301054,59.013743424,1
1.0085074549,163.54941341,96.20830327,175.49877182,58.948474657,1
1.0048460688,162.87653749,94.431658276,175.6639543,59.233041592,1
1.0094707828,162.19438083,94.113709806,175.65785008,59.169863495,1
1.0060514531,158.99953593,92.916820938,175.6816513,60.587576224,1
1.0114353106,155.49405867,90.285756878,175.6820059,61.434306133,1
1.0081826908,153.90232139,89.511901965,175.77605439,61.189497153,1
1.0327442072,149.40206693,89.639611946,175.459158,61.799415127,1
1.0392059114,147.18467798,89.108983506,175.56930432,61.407255489,1
1.0153197554,146.63363276,88.225274926,175.78642581,60.982602915,1
0.99646080982,145.30984088,86.590892126,176.30625566,61.053235446,1
0.9714209,141.03643128,87.343421236,176.42069311,62.516758147,1
0.93573982911,138.239106,90.375483956,176.53325056,62.679352289,1
0.92992012165,135.49525856,90.483908856,176.67516394,61.533539448,1
0.94615399428,128.57499636,92.609614884,176.58135989,62.993333193,1
0.94596198873,122.92696757,94.55602394,176.5027946,65.398846432,1
0.97362023155,124.29489545,95.471643311,176.37556398,64.600064979,1
0.98000609508,123.33216756,95.586952532,176.74500827,64.73179505,1
0.96979058552,119.01030698,95.806718651,176.91018754,66.76132557,1
0.97857979292,112.15349561,96.889750185,176.03721658,67.972995216,1
0.97474109558,110.4311308,97.00591114,176.17155343,67.366528859,1
0.96672221112,106.46008322,96.747821125,176.18327725,70.087206231,1
0.94946376719,105.7151165,97.199027946,176.21479118,70.557785702,1
0.94661600619,106.36009832,97.846826368,176.2456604,69.031131962,1
0.93925460738,106.70703902,98.036386092,176.2963535,69.264881251,1
0.93426140271,107.81450271,98.811743777,176.31387881,68.310431674,1
0.92661750657,108.50798961,100.12607653,176.36626843,67.48215248,1
0.90713127941,108.77634222,102.10588612,176.35278953,66.785143256,1
0.90238156893,108.71963986,102.58774979,176.31037602,66.549262396,1
0.90573774641,108.95732384,102.56981114,176.30628079,66.683478044,1
0.91459924753,109.35108324,102.23239277,176.30311387,66.463323895,1
0.92569506033,112.90345225,103.07041456,176.27576069,65.462325073,1
0.93270079819,118.06784482,104.47464899,176.16106496,63.811903147,1
0.91713484737,118.91349183,107.85316574,175.85323897,63.262398955,1
0.91012346906,119.41559069,107.96505873,175.77719888,63.204166596,1
0.91709941982,119.60700212,106.96655482,175.82288078,63.376999872,1
0.90921607892,121.9156704,107.68454562,175.78992066,63.48668347,1
0.91357629129,122.27159482,106.28177996,175.81435174,64.550558085,1
0.9133462692,122.40946862,105.71017033,176.05720185,65.163521158,1
0.90902562498,127.04624112,107.34832723,176.19702636,62.553493336,1
0.91097524361,127.11944789,107.34856163,176.21638739,62.247666021,1
0.91439409765,127.01105244,106.6630439,176.23152283,62.373104623,1
0.91878628108,127.11549714,106.6449598,176.27594934,62.4307975,1
0.92022316116,127.40276824,106.64458191,176.38485383,62.335550498,1
0.9306887078,126.27787186,105.24555303,177.02289419,63.192133757,1
0.93889285752,126.61859071,104.62861886,177.13446012,63.480665972,1
0.95243727027,126.29595912,102.76278736,177.17444457,63.858106529,1
0.96286275439,127.6159331,101.56552527,177.2397972,64.237126659,1
0.96578784029,128.45477422,101.54954483,177.22037198,64.002751682,1
0.97548791026,129.52806363,101.5201237,177.08211356,64.018355236,1
0.97773854991,129.96828382,101.12218101,177.0205154,64.237616809,1
0.97649095645,129.87861191,100.98291813,177.02196228,64.262366953,1
0.97773983171,129.53167618,100.63061342,176.9346951,64.28951665,1
0.97804824001,129.31465205,100.56379994,176.80111429,64.285541859,1
0.97871945606,129.28438429,100.34509989,176.82023921,64.292631493,1
0.97407847313,128.79696622,100.59692824,176.80846235,64.195892663,1
0.97261208757,127.9965406,100.25464867,176.90963634,64.129906523,1
0.96904509335,127.93228553,100.52582274,176.9043793,64.102089145,1
0.96221022667,127.85029305,101.31462659,176.84085342,64.054746558,1
0.95483662348,128.72831484,102.67080226,176.83304047,63.478352872,1
0.9548466924,129.04602856,102.80686751,176.7775674,63.209099811,1
0.94879194448,129.17279895,103.38540634,176.78420972,63.090932891,1
0.94254416081,129.44887129,104.1069627,176.78894404,62.897216038,1
0.94309796186,129.31911251,103.72728972,176.79615772,63.055085104,1
0.94305196824,130.27826057,103.94731115,176.77661663,62.597083109,1
0.94297594161,130.4564128,103.78511843,176.77717269,62.423633744,1
0.95039012652,131.51874843,104.29490658,176.74412552,62.062220908,1
0.94145104614,133.03512931,107.78958496,176.57797145,61.330680734,1
0.88709586635,132.32429561,117.74155573,176.15357023,60.318346415,1
0.85748025505,127.07984744,123.13249113,175.60335398,59.632931266,1
0.83523559634,125.2102324,126.79451095,175.3535604,58.405819134,1
0.84507267785,125.10820921,129.03681368,174.6459216,58.048664315,1
0.88538441987,124.88770472,129.8498412,173.9911612,60.079605984,1
0.91995354475,122.56428988,132.33676409,173.50318156,55.585738584,1
0.95679657795,120.60545693,131.9632196,172.44236861,53.146057357,1
0.96737091181,120.6157993,131.04811097,171.72661233,54.865371705,1
0.99136000364,121.02491869,129.99139795,171.53849377,55.857484166,1
0.99285394652,121.27993644,129.44385698,171.49626186,56.319037655,1
1.0175247741,121.73538028,129.28972696,171.4309042,58.3685716,1
1.0190543554,123.68435992,130.13783481,171.16502818,57.977950422,1
1.0123399291,124.60720766,130.648496,170.93692067,56.592471803,1
1.0142546363,127.83572392,132.29943117,170.96180676,55.451455825,1
1.0004914154,127.78697304,132.263003,171.00906311,55.755513411,1
0.99599722864,128.10060323,132.19928465,171.14583582,56.992854289,1
0.99785206962,128.61760884,132.2608502,171.39106471,57.585049348,1
1.0024679167,128.71898714,132.41690853,171.64215892,58.544970961,1
1.0328261958,129.25810124,133.57740052,171.88915516,56.393860947,1
1.0432690825,128.2478232,135.13775252,171.90578969,52.673520363,1
1.018298522,124.29504589,134.95701588,172.00141626,46.686531223,1
1.0097513213,121.25887503,136.02282238,172.69156371,43.419581216,1
0.9877771094,123.29388357,137.08719887,172.64686031,42.839182435,1
0.97438487594,124.24731748,137.39954576,172.80461159,42.777040885,1
0.98238909267,127.35430677,139.56069361,173.02611994,41.799041502,1
0.96756992495,119.7120452,142.10690646,174.10027875,39.019414262,1
0.97491268735,111.17878459,142.61303372,174.17002807,37.224396612,1
0.97142529965,110.9417139,142.15921129,174.57392627,37.808991125,1
0.95842675669,112.2219297,141.52490682,174.7930539,38.277842408,1
0.96033709799,113.44796555,140.96974715,174.51763348,39.195760374,1
0.94890751963,119.20728764,142.20255369,173.77293394,41.308186908,1
0.95162682209,126.98056461,140.74484,173.66969964,46.415991704,1
0.96788457264,133.60213986,140.5675921,173.67499548,48.94050725,1
0.96628193162,136.59578104,134.65205079,174.38680535,55.016428111,1
1.0290892091,140.44107852,112.12388412,176.40867287,59.358018485,1
1.0749441218,140.57541701,90.233138019,177.41069063,59.658245031,1
1.0886039327,140.81478826,72.122105983,178.35170729,59.060639057,1
1.1596018888,141.94411038,50.101270548,179.79800304,52.150749708,1
1.2132075526,140.51214105,36.788570214,-179.05676844,46.12586524,1
1.1966544373,139.28565148,35.827951637,-179.19371785,45.693910425,1
1.1941249397,137.15331481,32.766245452,-179.24550381,43.346928107,1
1.1797951989,137.17080171,31.205787749,-179.19645587,43.811042463,1
1.2128261521,135.56344379,30.16491694,-179.22398307,44.62875481,1
1.2261381545,132.33455636,29.884058113,-179.18728787,43.542997913,1
1.2230081797,129.00335213,30.721841534,-179.18311321,41.960842713,1
1.2509445486,125.98440534,30.585384819,-178.85187587,41.198767817,1
